0.0502443, 
0.260795, 
0.224223, 
0.187334, 
0.150178, 
0.112808, 
0.0752782, 
0.0376414, 
-4.88832e-05, 
-0.0377391, 
-0.0753757, 
-0.112905, 
-0.150274, 
-0.18743, 
-0.224319, 
-0.260889, 
-0.297089, 
-0.332866, 
-0.368171, 
-0.402952, 
-0.43716, 
-0.470748, 
-0.503666, 
-0.535869, 
-0.56731, 
-0.597945, 
-0.62773, 
-0.656624, 
-0.684584, 
-0.711571, 
-0.737547, 
-0.762475, 
-0.78632, 
-0.809047, 
-0.830624, 
-0.851021, 
-0.870209, 
-0.88816, 
-0.904849, 
-0.920252, 
-0.934347, 
-0.947115, 
-0.958536, 
-0.968596, 
-0.977279, 
-0.984573, 
-0.990468, 
-0.994956, 
-0.99803, 
-0.999685, 
-0.99992, 
-0.998734, 
-0.996129, 
-0.992108, 
-0.986678, 
-0.979845, 
-0.971619, 
-0.962013, 
-0.95104, 
-0.938716, 
-0.925057, 
-0.910084, 
-0.893818, 
-0.876281, 
-0.8575, 
-0.837499, 
-0.816309, 
-0.793958, 
-0.77048, 
-0.745906, 
-0.720272, 
-0.693615, 
-0.665972, 
-0.637383, 
-0.607888, 
-0.577529, 
-0.54635, 
-0.514394, 
-0.481707, 
-0.448336, 
-0.414327, 
-0.37973, 
-0.344593, 
-0.308966, 
-0.2729, 
-0.236447, 
-0.199657, 
-0.162584, 
-0.12528, 
-0.0877974, 
-0.0501904, 
-0.0125119, 
0.0251842, 
0.0628446, 
0.100416, 
0.137844, 
0.175077, 
0.21206, 
0.248743, 
0.285072, 
0.320995, 
0.356463, 
0.391424, 
0.425829, 
0.459629, 
0.492775, 
0.525221, 
0.556921, 
0.58783, 
0.617903, 
0.647098, 
0.675374, 
0.684587, 
0.693693, 
0.702689, 
0.711575, 
0.720348, 
0.729007, 
0.737551, 
0.745978, 
0.754288, 
0.762479, 
0.770549, 
0.778498, 
0.786323, 
0.794025, 
0.801601, 
0.80905, 
0.816372, 
0.823565, 
0.830627, 
0.837559, 
0.844358, 
0.851024, 
0.857556, 
0.863952, 
0.870212, 
0.876334, 
0.882318, 
0.888163, 
0.893867, 
0.89943, 
0.904851, 
0.91013, 
0.915264, 
0.920254, 
0.925099, 
0.929798, 
0.934349, 
0.938754, 
0.94301, 
0.947117, 
0.951074, 
0.954882, 
0.958538, 
0.962044, 
0.965397, 
0.968598, 
0.971646, 
0.97454, 
0.977281, 
0.979867, 
0.982298, 
0.984575, 
0.986695, 
0.988661, 
0.99047, 
0.992122, 
0.993618, 
0.994957, 
0.996139, 
0.997163, 
0.99803, 
0.99874, 
0.999292, 
0.999686, 
0.999922, 
1, 
0.99992, 
0.999683, 
0.999287, 
0.998734, 
0.998023, 
0.997154, 
0.996128, 
0.994945, 
0.993605, 
0.992107, 
0.990453, 
0.988643, 
0.986676, 
0.984554, 
0.982276, 
0.979843, 
0.977255, 
0.974513, 
0.971617, 
0.968568, 
0.965366, 
0.962011, 
0.958504, 
0.954846, 
0.951038, 
0.947079, 
0.94297, 
0.938713, 
0.934307, 
0.929754, 
0.925054, 
0.920208, 
0.915216, 
0.91008, 
0.904801, 
0.899378, 
0.893814, 
0.888108, 
0.882262, 
0.876277, 
0.870153, 
0.863892, 
0.857495, 
0.850962, 
0.844295, 
0.837494, 
0.830561, 
0.823497, 
0.816303, 
0.80898, 
0.801529, 
